4,2019-11-17,30697,7,93
4,2019-11-18,13125,18.75,246
4,2019-11-18,30697,3,90
4,2019-11-19,13125,4.25,210
4,2019-11-19,30697,3.5,12
4,2019-11-19,33208,2,3
4,2019-11-20,13125,3,201.5
4,2019-11-21,13125,8.25,280
4,2019-11-21,33208,2,6
4,2019-11-22,13125,2,245
4,2019-11-22,18001,4.25,24
4,2019-11-23,13125,6,301
4,2019-11-24,13125,3,273
4,2019-11-26,13125,10.25,364
4,2019-11-27,13125,4.25,413
4,2019-11-27,310,3,
4,2019-11-28,13125,4,329
4,2019-11-29,13125,4.25,189
4,2019-11-29,18001,3,21
4,2019-11-30,13125,3,339.5
5,2019-09-08,310,3.5,
5,2019-09-24,26806,2,
5,2019-09-29,16701,2,6
5,2019-09-30,16701,3.7,63
5,2019-09-30,26806,1.7,6
5,2019-10-03,16701,3.9,63
5,2019-10-04,16701,1.7,63
5,2019-10-04,24941,1.7,15
5,2019-10-06,16701,2,9
5,2019-10-08,16701,4.25,30
5,2019-10-08,31044,4.3,42
5,2019-10-09,16701,5,39
5,2019-10-10,16701,1.7,57
5,2019-10-12,16701,3.7,36
5,2019-10-12,31044,1.9,63
5,2019-10-13,32616,1.7,30
5,2019-10-14,16701,3.7,32
5,2019-10-14,26806,1.7,8
5,2019-10-14,31044,1.7,57
5,2019-10-16,16701,6,68
5,2019-10-17,16701,4.7,72
5,2019-10-21,25445,1.7,6
5,2019-10-22,16701,4,28
5,2019-10-23,16675,4,6
5,2019-10-25,310,4.25,
5,2019-10-27,24941,3.5,15
5,2019-10-28,1174,4.2,26
5,2019-11-04,18001,7.25,15
5,2019-11-05,31044,2,9
5,2019-11-07,24941,1.7,6
5,2019-11-08,18001,4,3
5,2019-11-09,1174,3,2
5,2019-11-11,13125,3,138
5,2019-11-13,13125,3,258
5,2019-11-14,13125,5,228
5,2019-11-14,18001,2,6
5,2019-11-15,13125,4,141
5,2019-11-15,16675,4.25,3.5
5,2019-11-15,30697,1.9,72
5,2019-11-16,13125,1.7,306
5,2019-11-16,30697,1.7,114
5,2019-11-17,13125,7.25,210
5,2019-11-17,28942,4.4,60
5,2019-11-18,13125,2,246
5,2019-11-21,13125,5.7,280
5,2019-11-21,33208,4.25,6
5,2019-11-22,13125,4.25,245
5,2019-11-22,18001,3,24
5,2019-11-23,13125,3,301
5,2019-11-23,18001,15,12
5,2019-11-24,13125,4,273
5,2019-11-25,13125,7.25,245
5,2019-11-25,28942,3,
5,2019-11-27,13125,4,413
6,2019-09-27,3102021,3,
6,2019-09-30,13125,4.7,16
6,2019-10-03,16701,4.25,63
6,2019-10-03,310,4.25,
6,2019-10-04,16701,1.6,63
6,2019-10-04,24941,2,15
6,2019-10-05,13125,2,2
6,2019-10-06,16701,3.8,9
6,2019-10-08,16701,8.05,30
6,2019-10-09,16701,1.9,39
6,2019-10-09,31044,3,48
6,2019-10-10,31044,1.6,57
6,2019-10-11,16701,2,72
6,2019-10-12,16701,2,36
6,2019-10-12,310,1.9,
6,2019-10-13,16701,2,68
6,2019-10-14,16701,4.25,32
6,2019-10-15,16701,3,88
6,2019-10-15,24941,1.9,9
6,2019-10-21,3102021,3,
6,2019-10-21,31044,2,60
6,2019-10-23,25445,10.25,18
6,2019-10-24,1174,3.7,14
6,2019-10-25,24941,1.9,12
6,2019-11-03,16675,4.4,21
6,2019-11-03,24941,1.7,15
6,2019-11-05,30697,4,9
6,2019-11-11,13125,2,138
6,2019-11-12,13125,5.6,204
6,2019-11-14,13125,2,228
6,2019-11-14,3102021,1.9,4
6,2019-11-16,13125,4.25,306
6,2019-11-16,30697,6.25,114
6,2019-11-17,13125,3,210
6,2019-11-17,30697,7,93
6,2019-11-17,310,1.7,
6,2019-11-18,13125,3,246
6,2019-11-19,13125,4.25,210
6,2019-11-21,13125,12.5,280
6,2019-11-21,18001,7.75,36
6,2019-11-21,28942,4.25,3
6,2019-11-22,13125,8.25,245
6,2019-11-23,13125,6,301
6,2019-11-26,13125,11,364
6,2019-11-27,13125,6.25,413
7,2019-09-25,3102021,1.9,
7,2019-09-29,16701,3,6
7,2019-10-03,16701,2,63
7,2019-10-04,16701,2,63
7,2019-10-06,16701,3,9
7,2019-10-06,24941,2,27
7,2019-10-07,16701,2,33
7,2019-10-07,31044,1.7,36
7,2019-10-08,16701,1.9,30
7,2019-10-09,16701,2,39
7,2019-10-09,26806,1.6,6
7,2019-10-10,16701,3.8,57
7,2019-10-11,16701,1.9,72
7,2019-10-13,32616,2,30
7,2019-10-14,16701,1.9,32
7,2019-10-17,16701,1.9,72
7,2019-10-18,1174,1.7,6
7,2019-10-20,31044,6.1,57
7,2019-10-21,31044,2,60
7,2019-10-23,32059,1.9,6
7,2019-11-05,29790,1.7,3
7,2019-11-06,30697,3,36
7,2019-11-14,28942,1.9,48
7,2019-11-16,13125,2,306
7,2019-11-17,30697,4,93
7,2019-11-18,13125,3.7,246
7,2019-11-20,13125,3,201.5
7,2019-11-21,13125,4.25,280
7,2019-11-24,13125,5,273
7,2019-11-24,310,3,
7,2019-11-25,13125,7.25,245
7,2019-11-25,3102021,2,
7,2019-11-26,13125,15,364
8,2019-09-26,26806,1.9,4
8,2019-10-03,16701,3.8,63
8,2019-10-06,16701,1.6,9
8,2019-10-07,16701,4,33
8,2019-10-08,16701,8.05,30
8,2019-10-08,31044,2,42
8,2019-10-09,16701,9.4,39
8,2019-10-10,16701,1.7,57
8,2019-10-11,31044,1.9,45
8,2019-10-12,16701,2,36
8,2019-10-13,16701,3,68
8,2019-10-14,24941,1.7,15
8,2019-10-14,28430,1.9,18
8,2019-10-14,32616,1.9,30
8,2019-10-15,16701,2,88
8,2019-10-15,3102021,2,
8,2019-10-21,31044,4,60
8,2019-10-23,25445,5,18
8,2019-11-05,24941,1.9,18
8,2019-11-06,16701,3,76.5
8,2019-11-08,13125,2,111
8,2019-11-11,13125,1.9,138
8,2019-11-14,28942,8.95,48
8,2019-11-15,13125,5,141
8,2019-11-17,28942,3,60
8,2019-11-18,30697,2,90
8,2019-11-20,13125,2,201.5
8,2019-11-21,13125,5,280
8,2019-11-23,13125,1.7,301
8,2019-11-24,13125,4.25,273
9,2019-10-02,13125,4.25,18
9,2019-10-03,16701,1.9,63
9,2019-10-06,16701,1.7,9
9,2019-10-07,16701,3.8,33
9,2019-10-11,3102021,3,
9,2019-10-12,16701,2,36
9,2019-10-13,16701,2,68
9,2019-10-15,16701,3.7,88
9,2019-10-17,16701,3,72
9,2019-10-18,16701,6,52
9,2019-10-23,16675,4.25,6
9,2019-10-28,32616,3,12
9,2019-10-29,29864,4,2
9,2019-11-06,16701,2,76.5
9,2019-11-07,32239,0,
9,2019-11-08,13125,2,111
9,2019-11-09,3102021,1.7,
9,2019-11-10,13125,4.25,93
9,2019-11-12,13125,11,204
9,2019-11-16,13125,2,306
9,2019-11-18,13125,3,246
9,2019-11-21,13125,7.25,280
9,2019-11-22,13125,4.25,245
9,2019-11-23,13125,4,301
10,2019-09-26,3102021,1.9,
10,2019-09-28,3102021,1.9,
10,2019-10-03,16701,1.6,63
10,2019-10-04,16701,4.7,63
10,2019-10-06,24941,2,27
10,2019-10-07,31044,2,36
10,2019-10-08,24941,1.7,12
10,2019-10-09,16701,1.9,39
10,2019-10-15,16701,3,88
10,2019-10-17,16701,6,72
10,2019-10-20,31044,2,57
10,2019-10-22,16701,4.25,28
10,2019-11-01,3102021,5,
10,2019-11-04,29788,1.9,6
10,2019-11-05,29788,1.7,3
10,2019-11-06,31044,4.25,21
10,2019-11-07,16701,2,108
10,2019-11-08,13125,2,111
10,2019-11-12,13125,2,204
10,2019-11-17,13125,4,210
10,2019-11-17,30697,1.9,93
10,2019-11-20,16675,4.4,3.5
10,2019-11-21,18001,3.5,36
10,2019-11-23,13125,6.5,301
11,2019-09-28,3102021,2,
11,2019-10-06,16701,7.25,9
11,2019-10-08,16701,1.9,30
11,2019-10-09,16701,6.4,39
11,2019-10-10,3102021,6.15,
11,2019-10-17,26806,6,
11,2019-10-19,31044,4.25,57
11,2019-10-31,31044,2,21
11,2019-11-05,29788,2,3
11,2019-11-07,16701,2,108
11,2019-11-12,13125,2,204
11,2019-11-13,13125,2,258
11,2019-11-14,13125,2,228
11,2019-11-16,13125,2,306
11,2019-11-16,30697,2,114
11,2019-11-17,13125,4,210
11,2019-11-19,13125,4.25,210
11,2019-11-20,13125,4.25,201.5
11,2019-11-20,28942,2,33
11,2019-11-22,13125,4,245
12,2019-09-07,310,2.55,
12,2019-09-29,16701,3,6
12,2019-10-05,24941,2,15
12,2019-10-06,16701,1.9,9
12,2019-10-07,16701,1.9,33
12,2019-10-10,26806,6,8
12,2019-10-12,31044,4.25,63
12,2019-10-13,24941,4.25,18
12,2019-10-13,32616,3.5,30
12,2019-10-16,16701,6,68
12,2019-10-22,16675,3,9
12,2019-11-04,16701,0,80.5
12,2019-11-07,13125,3,42
12,2019-11-08,24941,4.25,12
12,2019-11-09,13125,3,69
12,2019-11-12,13125,2,204
12,2019-11-13,13125,7.25,258
12,2019-11-14,13125,4.25,228
12,2019-11-16,13125,8.25,306
12,2019-11-16,30697,2,114
12,2019-11-18,13125,8,246
12,2019-11-20,13125,4.25,201.5
12,2019-11-20,30697,1.9,6
12,2019-11-21,13125,2,280
13,2019-09-26,16701,1.7,108
13,2019-10-06,16701,2,9
13,2019-10-08,26806,3,4
13,2019-10-10,16701,1.9,57
13,2019-10-10,31044,3,57
13,2019-10-11,26806,3,12
13,2019-10-15,16701,3,88
13,2019-10-17,16701,1.9,72
13,2019-10-21,31044,5,60
13,2019-10-22,1174,2,16
13,2019-10-31,18001,3,6
13,2019-11-03,16675,4,21
13,2019-11-05,16701,3,94.5
13,2019-11-06,30697,2,36
13,2019-11-12,13125,4.25,204
13,2019-11-14,13125,3.7,228
13,2019-11-16,13125,9.65,306
14,2019-09-26,16701,5,108
14,2019-10-08,31044,6,42
14,2019-10-10,3102021,1.7,
14,2019-10-13,32616,1.9,30
14,2019-10-14,16701,9.3,32
14,2019-10-14,26806,1.7,8
14,2019-10-21,31044,4.4,60
14,2019-11-06,1174,3,8
14,2019-11-08,13125,2,111
14,2019-11-14,28942,4.25,48
14,2019-11-15,13125,7.25,141
14,2019-11-17,13125,6.25,210
14,2019-11-19,13125,2,210
15,2019-09-19,3102021,2,
15,2019-10-04,24941,4,15
15,2019-10-06,16701,4.25,9
15,2019-10-07,16701,1.7,33
15,2019-10-08,16701,1.9,30
15,2019-10-12,16701,6,36
15,2019-10-12,31044,4.25,63
15,2019-10-13,16701,6,68
15,2019-10-13,32616,1.9,30
15,2019-10-14,16701,1.9,32
15,2019-10-14,26806,4.25,8
15,2019-10-16,16701,4.25,68
15,2019-10-22,24941,3,15
15,2019-10-25,24941,1.9,12
15,2019-11-01,24941,6.15,18
15,2019-11-01,26806,3.5,6
15,2019-11-02,24941,1.9,21
15,2019-11-06,1174,3.5,8
15,2019-11-15,30697,4.25,72
15,2019-11-17,13125,2,210
16,2019-09-19,3102021,2,
16,2019-10-08,31044,1.9,42
16,2019-10-09,16701,5.9,39
16,2019-10-10,16701,4.25,57
16,2019-10-16,16701,3.5,68
16,2019-10-18,1174,2,6
16,2019-10-18,16701,1.7,52
16,2019-10-18,31044,4.25,24
16,2019-10-23,310,3,
16,2019-10-26,26806,4.25,10
16,2019-10-30,3102021,3.5,
16,2019-11-01,26806,1.9,6
16,2019-11-05,1174,1.9,2
16,2019-11-07,16701,4.25,108
16,2019-11-13,13125,8.5,258
16,2019-11-16,13125,8.25,306
16,2019-11-17,28942,4.25,60
17,2019-10-08,31044,1.7,42
17,2019-10-12,26806,1.7,4
17,2019-10-13,16701,1.7,68
17,2019-10-15,16701,2.5,88
17,2019-10-18,16701,0,52
17,2019-10-20,31044,1.7,57
17,2019-10-21,31044,4.4,60
17,2019-10-22,24941,4.25,15
17,2019-10-23,1174,3.5,20
17,2019-11-02,24941,1.9,21
17,2019-11-04,16701,1.9,80.5
17,2019-11-05,24941,4,18
17,2019-11-14,13125,2,228
18,2019-11-02,1174,1.9,
18,2019-11-03,24941,2,15
18,2019-11-08,13125,2,111
18,2019-11-14,13125,2,228
19,2019-10-01,3102021,1.7,
19,2019-10-03,3102021,1.7,
19,2019-10-08,16701,3,30
19,2019-10-17,16701,4,72
19,2019-10-20,31044,4.25,57
19,2019-10-22,25445,1.7,12
19,2019-10-23,16675,2,6
19,2019-10-26,310,3.7,
19,2019-11-04,16701,3,80.5
19,2019-11-12,13125,5,204
20,2019-09-30,13125,1.9,16
20,2019-10-08,16701,7.9,30
20,2019-10-10,16701,1.9,57
20,2019-10-12,16701,1.7,36
20,2019-10-14,16701,2.5,32
20,2019-10-14,31044,3,57
20,2019-11-10,13125,4,93
20,2019-11-12,13125,4,204
21,2019-09-26,3102021,4.25,
21,2019-10-07,16701,6,33
21,2019-10-15,16701,8.25,88
21,2019-10-16,16701,1.7,68
21,2019-10-18,16701,4.25,52
21,2019-11-06,1174,4.25,8
21,2019-11-12,3102021,3,
22,2019-10-11,31044,4,45
22,2019-10-16,16701,1.7,68
22,2019-10-20,31044,3,57
22,2019-10-26,26806,1.9,10
22,2019-11-04,1174,2,4
22,2019-11-06,30697,4.4,36
22,2019-11-07,13125,2,42
22,2019-11-08,16675,3.5,
23,2019-09-30,3102021,2,
23,2019-10-06,16701,6,9
23,2019-10-12,16701,3,36
23,2019-10-13,16701,3.5,68
23,2019-10-16,16701,2.5,68
23,2019-10-18,16701,3,52
23,2019-10-21,16701,4.25,16
23,2019-10-23,16675,1.9,6
24,2019-10-05,3102021,6,
24,2019-10-13,16701,2,68
24,2019-10-15,16701,1.7,88
24,2019-10-21,25445,2,6
24,2019-10-31,16675,4.25,31.5
24,2019-11-06,30697,3,36
25,2019-10-07,16701,4.25,33
25,2019-10-08,31044,4.25,42
25,2019-10-13,16701,1.9,68
25,2019-10-31,3102021,1.9,
25,2019-11-05,24941,4.25,18
25,2019-11-06,18001,2,12
26,2019-09-26,16701,2,108
26,2019-10-08,16701,0,30
26,2019-10-10,16701,3.5,57
26,2019-11-06,30697,3,36
27,2019-10-13,31044,3,39
27,2019-10-18,16701,1.9,52
27,2019-10-26,310,1.7,
27,2019-11-03,1174,3,8
28,2019-09-27,13125,4,24
28,2019-10-09,16701,3,39
28,2019-10-12,16701,1.9,36
28,2019-10-16,24941,1.9,12
28,2019-10-16,32616,4.25,6
28,2019-10-20,31044,2,57
29,2019-09-16,"",2,
29,2019-10-07,16701,3.5,33
29,2019-10-08,31044,1.7,42
30,2019-10-04,24941,2,15
30,2019-10-13,3102021,3.5,
30,2019-10-30,24941,3,18
31,2019-10-04,24941,1.9,15
31,2019-10-15,24941,2,9
33,2019-09-25,3102021,2.5,
33,2019-09-28,3102021,12.75,
33,2019-10-05,16701,2,48
33,2019-10-17,16701,2,72
33,2019-10-21,31044,1.7,60
34,2019-09-03,310,3,
34,2019-10-21,31044,3,60
34,2019-10-22,25445,2,12
35,2019-10-03,16701,1.7,63
35,2019-10-05,16701,3,48
35,2019-10-06,16701,4,9
35,2019-10-21,31044,3.5,60
36,2019-09-27,3102021,1.7,
36,2019-10-12,16701,4.25,36
36,2019-10-21,31044,0,60
36,2019-10-22,16701,6,28
37,2019-09-25,3102021,1.7,
37,2019-09-28,3102021,4.25,
37,2019-10-22,16701,10.5,28
37,2019-10-25,24941,2,12
38,2019-09-28,16701,3,48
38,2019-10-13,31044,1.7,39
38,2019-10-15,16701,2,88
38,2019-10-22,16701,0.75,28
39,2019-09-30,16701,3,63
39,2019-10-14,26806,4.25,8
39,2019-10-15,31044,4.25,60
39,2019-10-20,31044,4.25,57
41,2019-09-30,16701,3.5,63
41,2019-10-13,31044,4.25,39
42,2019-10-03,3102021,3,
42,2019-10-10,31044,1.9,57
43,2019-10-13,16701,1.7,68
43,2019-10-19,31044,2,57
44,2019-09-28,3102021,5.15,
45,2019-10-04,16701,4.25,63
46,2019-09-26,16701,3,108
46,2019-09-27,310,4.25,
46,2019-10-09,16701,2,39
48,2019-10-14,26806,4,8
49,2019-10-16,16701,4.25,68
50,2019-09-18,310,4.4,
51,2019-09-13,310,2,
52,2019-10-05,16701,2,48
53,2019-10-04,16701,6.25,63
54,2019-09-30,3102021,3,
54,2019-10-10,16701,2,57
55,2019-09-29,3102021,2,
55,2019-10-03,26806,2,
60,2019-10-03,26806,1.7,
61,2019-10-02,13125,3,18
67,2019-09-15,310,4.25,
71,2019-09-19,3102021,1.9,
